userID,productID,rating
A1V8UZ63FQD382,0972683275,5.0
A3Q7DHKIU7TMBI,0972683275,4.0
AOOQGCJEV25VT,0972683275,5.0
A24OHQK700QEIW,0972683275,5.0
A3T3M5EYGCWSUA,0972683275,5.0
A38FGQVJM18OWV,0972683275,1.0
A1CA40102FA5N0,0972683275,5.0
A12PFARGH9ELDI,0972683275,5.0
A1P560UNX4SBE7,0972683275,5.0
A28RVT20CEXA8B,0972683275,4.0
A27OMVFGJXH1VB,0972683275,5.0
A3E4YU6APQLRKE,0972683275,5.0
A1N4DKWTQ9YP1Q,0972683275,5.0
AD0VA39FRVNKN,0972683275,5.0
ABM9CL72EGWKN,0972683275,4.0
A3A7ZJ4QS65X15,0972683275,3.0
A110S8IJ3ZID0D,0972683275,5.0
A11NR4AJK9TNQM,0972683275,4.0
A13M65IGNEQXW1,0972683275,3.0
A180BZHVJIRWBZ,0972683275,4.0
A1R2514DVWIIMV,0972683275,4.0
A1KM3IPZ9H0JKZ,0972683275,4.0
AZ6SUJ5T0KBE5,0972683275,5.0
A7EVWY97FPSIA,0972683275,5.0
A1VM0DU10K0DE6,0972683275,5.0
A1VA1QF8KZNBLL,0972683275,5.0
A1QKUDP9EUHJXH,0972683275,4.0
A3TAS1AG6FMBQW,0972683275,5.0
A2T4OX8NH9LIIC,0972683275,5.0
A3VSGMP5KCQ4Q2,0972683275,5.0
A2RUN82QPU60PN,0972683275,3.0
A2W75LE521OOTH,0972683275,5.0
A1PYNMFFQ9IBNL,0972683275,5.0
ANJY75Z24A6AG,0972683275,5.0
AYYNNAEWP3W5Y,0972683275,5.0
A2XXCJLS58H1A7,0972683275,5.0
A3DOQ1AI1MU74K,0972683275,4.0
A2I87F2QCJ6RK3,0972683275,3.0
A2EOJNVW4NF4AE,0972683275,4.0
AB31FF0JMPOUP,0972683275,5.0
A10S9NK38WEQ65,0972683275,4.0
A56AUIA2KJ3KQ,0972683275,5.0
A22UL4BXTSXSCB,0972683275,4.0
AD3L2C20LB7EP,0972683275,5.0
A2UT34LEOXUR33,0972683275,5.0
A39KBWLS6TURMR,0972683275,5.0
ALVJCD5NY28G4,0972683275,4.0
ATWPVC644K29Z,0972683275,5.0
A2LME30OB5OHTN,0972683275,5.0
A1EWQ5Y6HHSJGX,0972683275,5.0
A120ULF73SUTI9,0972683275,4.0
A4AF29Y2BHYEY,0972683275,3.0
A6FGKXU6ZPW64,0972683275,5.0
A1463ASM7QMU2I,0972683275,3.0
A2BLGQ2SCSKCCY,0972683275,5.0
A21OS6PWQG5YOO,0972683275,5.0
A1OYA1IESSJ8F6,0972683275,5.0
AA81KFW4X8UIH,0972683275,5.0
A317RWPY08I5QX,0972683275,5.0
A39WT88YZXIJTB,0972683275,5.0
A3UYI01GLEYZSP,0972683275,5.0
AP7LSRPXT3ZL8,0972683275,5.0
AP3XMM1077I50,0972683275,5.0
A1038957GWRBP375RU5T,0972683275,5.0
A7R4R9THNELTP,0972683275,5.0
A2RU0H9MD4IH5M,0972683275,5.0
A2U9XX4Q5NQBG6,0972683275,5.0
A212REVB5AFP02,0972683275,4.0
A3SXYB8JPQ44LN,0972683275,4.0
A3LSVS4YA2CEAX,0972683275,3.0
A3TAT80JCWYGB4,0972683275,5.0
A2KUEGMSLHUNNP,0972683275,5.0
A2YF3QW52PBL3C,0972683275,5.0
A7V9WIUIB02OI,0972683275,4.0
A2TOUTL6Z74SMQ,0972683275,5.0
A8THC8D64F5E3,0972683275,4.0
A1RI8HAZRUWZM6,0972683275,5.0
A3IZFW84VV75XS,0972683275,5.0
A3AKVALGT4Y02G,0972683275,4.0
A2I8J6GW1H6LWU,0972683275,5.0
AY796UUSZ2ZVA,0972683275,5.0
A2NOXTG05AHVB3,0972683275,5.0
A2KR372GZW00MJ,0972683275,4.0
A2BLRT79WUTLXW,0972683275,3.0
A3PR648T8RDRS,0972683275,4.0
A6TWN9W9WSAV0,0972683275,4.0
AZFF4CX9MQ4AE,0972683275,5.0
AH7DLKHSGZKCR,0972683275,5.0
A2HI35H2BOCV9R,0972683275,3.0
A11IFJDOZ0T6Z2,0972683275,3.0
A15K7HV1XD6YWR,0972683275,1.0
A1HMK1KMWQBDTT,0972683275,5.0
A1S8E2JSVXHIPB,0972683275,5.0
A2QBJEHKTD7R6O,0972683275,3.0
A3S1BO0SLFC5H,0972683275,5.0
A81NVWL4MMVT8,0972683275,4.0
A3EP4YIS9W1LR1,0972683275,5.0
AHPRCZ59P9RU0,0972683275,5.0
A38LYJ7NQ65G5L,0972683275,5.0
A6GYEDCEU2LKG,0972683275,5.0
A3TCV19D652GPU,0972683275,4.0
A1N7QSP1U513KJ,0972683275,5.0
AQIBGC2OCCAHQ,0972683275,5.0
A1EAXVLKPVL8W5,0972683275,5.0
A32QNGGSX3YTAH,0972683275,5.0
A1FFCR74WU1E6Z,0972683275,5.0
A2GGS3I5BY7R1A,0972683275,5.0
A326UIIB1O2UUR,0972683275,5.0
A2RE73VUCARNE0,0972683275,5.0
A3KHBD3YRNY5WO,0972683275,5.0
A3VWY3CDC423UM,0972683275,5.0
A1L7JCX9IKGKIQ,0972683275,5.0
A2Y4H3PXB07WQI,0972683275,4.0
A3HAWAR6KX3ENU,0972683275,5.0
A2EBPFXZNLL753,0972683275,5.0
A1OY33KGOG3IX8,0972683275,4.0
A2WH3Y3YZVTHY2,0972683275,5.0
A3945ZO3MNKVMO,0972683275,5.0
A2UAS6OGCR8IUG,0972683275,5.0
A1BKKEWFMHS7XU,0972683275,5.0
A1FGK3N8GZHGZJ,0972683275,5.0
A2ZDMIP49N36UJ,0972683275,5.0
A14R4K86STZFD2,0972683275,5.0
ABU4LUKJU2QOY,0972683275,5.0
A11ZP93TJED4T6,0972683275,2.0
A114Z5X6UH93GT,0972683275,5.0
A23S2XCWFZM976,0972683275,5.0
A1N9QB2BECD6TS,0972683275,5.0
A11EKN3A8FUEDC,0972683275,5.0
A1THJB1ORM3U2I,0972683275,5.0
A1G5508T5XY1RS,0972683275,5.0
APRP1LWB08YG8,0972683275,4.0
A1HBNCPHMW87Y0,0972683275,5.0
A38VUSBYQZCKUQ,0972683275,5.0
A27K5RT7VDB7BU,0972683275,3.0
A1KXONFPU2XQ5K,0972683275,4.0
A19H6TQ0NFXKVT,0972683275,5.0
A3MY0WAP1OB7F8,0972683275,5.0
A19FCOXA6VVR9Z,0972683275,5.0
A2FWAYS1GIOEX4,0972683275,5.0
A2K3WCT5GZY4FN,0972683275,5.0
A25BHOP1LA4XDA,0972683275,5.0
A25RTRAPQAJBDJ,0972683275,5.0
A1USUT1GJPMNAN,0972683275,5.0
AGY0KH2D5G9WH,0972683275,5.0
A2JDDUN6YNRYKU,0972683275,5.0
AMAR6CIOZUQO4,0972683275,4.0
AHWVTOXGM4SZ9,0972683275,5.0
A1C00XXCYWEKK1,0972683275,5.0
A162MNFD5CGQ03,0972683275,5.0
AY1IDZTQDM2D7,0972683275,5.0
A299PV3CRFH3C5,0972683275,3.0
ALB2U20GGGJWU,0972683275,5.0
A25M2X8KHSS2NC,0972683275,2.0
A1XSSIGIY4WGX5,0972683275,5.0
A2ZMEHV9S4FXV5,0972683275,1.0
A3JD55EKK0KJKV,0972683275,1.0
A2S4X009TZ0C26,0972683275,5.0
A1L0MEXMESE4C4,0972683275,3.0
A2H1U31KRK5X5L,0972683275,1.0
A3LDPF5FMB782Z,1400501466,5.0
A9HYSJ3D0D6I2,1400501466,3.0
A3EOHF2YSVZA9L,1400501466,5.0
ASH6NHZ1Z2O51,1400501466,5.0
A3R2US71Y3CV9R,1400501466,5.0
A1A5KUIIIHFF4U,1400501466,1.0
A2UL4M5SXL7L0A,1400501466,5.0
A2XIOXRRYX0KZY,1400501466,3.0
A1S2BTVDZV4PYD,1400501466,5.0
A1HLEJA9NGG4O4,1400501466,5.0
A2K4IDHREI1GLM,1400501466,5.0
A2FHM5FB0BXKGA,1400501466,5.0
A2749BTS2KRMVH,1400501466,2.0
A1G9SOE51HET8E,1400501466,5.0
A6VFSC0BW75Y0,1400501466,2.0
AQNEQQ96MKX3Y,1400501466,4.0
AHU88DJO03XZ7,1400501466,3.0
AHEP4N0XIJR1K,1400501466,5.0
A2BD5KVPI6CSPU,1400501466,1.0
A1ES2Z4ZX6IWBK,1400501466,5.0
AH9FCFS4PCUVE,1400501466,5.0
A1WRXACOKPITBQ,1400501466,5.0
AW3LX47IHPFRL,1400501466,5.0
A1E3OB6QMBKRYZ,1400501466,1.0
A3OYMK6UMM871F,1400501466,5.0
AJIHWX6ITBI9G,1400501466,5.0
A19N3S7CBSU6O7,1400501466,5.0
A1BZ18U2EF4FAI,1400501466,5.0
AD4XKDR0MD7JO,1400501466,4.0
AOHQVDAGYMV6J,1400501466,5.0
A1ZJF8YB4LZ356,1400501466,1.0
A2QYH0JNDSB7CT,1400501466,1.0
A1R0ZOYR1ZCH6K,1400501466,5.0
A2PQZH1SJGRV4Y,1400501466,5.0
A2DN13HKY0A58L,1400501466,5.0
A2ENZ4FESUXXMT,1400501466,5.0
A2ILMCJBXWF5TS,1400501466,1.0
A3PIPAS3M7YLQC,1400501466,3.0
ASPN95ORQQDS0,1400501466,5.0
AW3KFYL19VZPL,1400501466,5.0
A1I0MV8SWXSWDQ,1400501466,2.0
AL2XB3XNNUV9J,1400501466,3.0
A1089S59XSJT2T,1400501466,5.0
A1A92O8IVVHW3Q,1400501520,5.0
A3LDPF5FMB782Z,1400501520,5.0
A35FTKYO9UQZWF,1400501520,5.0
A35SB5XA89HR41,1400501520,5.0
A1GXOJYENYFP6W,1400501520,4.0
A1BN36SAWCLCIK,1400501520,3.0
A35JCASWZL0XBH,1400501520,4.0
A35EC54TIQQN01,1400501520,5.0
A36Z1OLH6B0C2I,1400501520,5.0
A28OZBLQKKYGOR,1400501520,4.0
A2K0JL9L38MK8L,1400501520,5.0
ASHQ1JCA241D6,1400501520,5.0
A21B8AV7E3MPXE,1400501520,5.0
A1S2M6SA4OAUNK,1400501520,5.0
AO84V5QJ6K23Z,1400501520,5.0
A1889S56VFLVMZ,1400501520,1.0
A1BNL6HCVVEDN0,1400501520,5.0
AOHQVDAGYMV6J,1400501520,5.0
A1KW4AGRCOIWI2,1400501520,5.0
A3S58J9HNVKP32,1400501520,2.0
A3LDPF5FMB782Z,1400501776,5.0
ATF9GIT9E3X5S,1400501776,3.0
A3NS3XXZCQ5ATQ,1400501776,3.0
A3PDGWYC08DXF4,1400501776,4.0
A3E2SQ61RG4KPF,1400501776,5.0
A1FIR4LBQA39YR,1400501776,4.0
AOMQZAS76F3V3,1400501776,3.0
A2FHM5FB0BXKGA,1400501776,5.0
A1G9SOE51HET8E,1400501776,5.0
A3KOA0YU5LB92W,1400501776,5.0
A15KCEKCUCYF0O,1400501776,2.0
A3JOGUHYHZV8LD,1400501776,4.0
A18S2VGUH9SCV5,1400501776,4.0
A3LZQZMCIZDXK3,1400501776,3.0
ACMKJIW7FKAR5,1400501776,5.0
A3DM8NDY4EIUP1,1400501776,5.0
A1MZVETF38AMZ6,1400501776,3.0
A3OYMK6UMM871F,1400501776,5.0
A3ADJ00F29DU5I,1400501776,5.0
A1H8I2PH00UQ2K,1400501776,5.0
AES2AZFVTXKBZ,1400532620,1.0
A1IK1ZTDHJS6WW,1400532620,3.0
AQGUDK0MSQ95L,1400532620,4.0
A2V24K8UWPPDSB,1400532620,5.0
A1HZWHI3JLGZ5N,1400532620,1.0
A1MYO26LV8X7JI,1400532620,4.0
A39K7R4Y1ZD5SZ,1400532620,3.0
A84O215CIZY6W,1400532620,5.0
A1XY86U23W6LQ,1400532620,5.0
AJQRYTPV3JK3C,1400532620,1.0
A1QPUBF6U5EQM6,1400532620,4.0
A89ZZKNDFQH23,1400532620,5.0
A1SHK7D1XG7RIY,1400532620,5.0
A1LHCUV1YEFCDV,1400532620,1.0
A28MT6UWXNPW8P,1400532620,2.0
A2OKCS5234ZV7S,1400532620,5.0
A3IROM8JD6KAVG,1400532620,1.0
AQIYMF4X90D8E,1400532620,1.0
AUWG3HK4IAG92,1400532620,2.0
A3UCF82XIPJME2,1400532620,5.0
A3OEKYU0C8ZXAO,1400532620,5.0
A9J3LMY955WKJ,1400532620,4.0
A2YQN0Z573XRC1,1400532620,1.0
AFQEMGLY2RFGH,1400532620,5.0
AV90JD8C9IUD0,1400532620,4.0
A3ZCIEUX68DEZ,1400532620,5.0
A1WKUY7T0EM0GM,1400532620,5.0
A2JWDEMXQ8SQTI,1400532620,4.0
A23ZWJ9CS8OG30,1400532620,4.0
AOY9SZTMNQWAW,1400532620,5.0
A1S71JIN40YHXK,1400532620,5.0
A3FV80G5TGF2YN,1400532620,4.0
A2Q5OH3DGQGMXD,1400532620,5.0
A20Y7REXQZ1REW,1400532620,4.0
A2EJPGQV89WOTD,1400532620,1.0
AMGGZCWY3VNZC,1400532620,4.0
A1K4G5YJDJQI6Q,1400532620,1.0
A1PPS91NLI7KEH,1400532620,5.0
A3TF6A1YMYJQ9U,1400532620,5.0
A2UHIN9H9DDZMX,1400532620,4.0
A10BOETDPAFJ4C,1400532620,5.0
A3JZ898Q8XXL6K,1400532655,1.0
A23C0R77ZP9Z84,1400532655,3.0
A1FNHDWSN2KA0G,1400532655,3.0
AA2SVPVU0LQTK,1400532655,5.0
A2RFNIOYR9YO69,1400532655,5.0
A37E5KVAKOZFVS,1400532655,4.0
A2WFBRX9R0D84U,1400532655,5.0
A23EN1JWF1RQ1N,1400532655,5.0
A4YAXWNMWYY0K,1400532655,1.0
A13VF2IKG8W3K8,1400532655,3.0
A4ABNXMETDFGW,1400532655,1.0
A1B5Z5OG2NPFDT,1400532655,3.0
ADX81OJF8C5CF,1400532655,3.0
A2VDVWA2TYAS4J,1400532655,5.0
A3JNLLJNREA367,1400532655,3.0
A39DQIQ1GO2J4Y,1400532655,1.0
A3N5630QP9J06Q,1400532655,4.0
A3KFIMCP87VH4U,1400532655,5.0
A3INI5Z5O4TIXX,1400532655,5.0
A2GP6XJ1V3MM3L,1400532655,5.0
A1GHZFYE83R2GA,1400532655,5.0
A3UNGV1J26QVPE,1400532655,4.0
A2XNOB1T796Y6B,1400532655,4.0
A2ZR3YTMEEIIZ4,1400532655,5.0
A102RLOGIBBDMW,1400532655,4.0
A24SCH81NLQW9A,1400532655,4.0
A2YM85TO0H2JET,1400532655,4.0
A2NMY5UF624JGE,1400532655,5.0
A2VW6E1M1JP8JI,1400532655,3.0
A6K6N2LXDS32B,1400532655,4.0
A2FHM5FB0BXKGA,1400532655,4.0
AEYGX6L1KJQX,1400532655,3.0
ANR0DW93W06R5,1400532655,5.0
A3S1YIQQW7AZO,1400532655,4.0
A3FRF7VQOR28S0,1400532655,5.0
A3CLWR1UUZT6TG,1400532655,5.0
A3QMCI8K2A99E4,1400532655,5.0
A1JAQM73RYX8WQ,1400532655,5.0
A5JLAU2ARJ0BO,1400532655,1.0
A1XG38WOY3LY4V,1400532655,4.0
ANSB7OILD0L3C,1400532655,1.0
A2DIPVQAX7SN18,1400532655,5.0
A2A1CFL4A83Q20,1400532655,5.0
A6JEVJCN12Z44,1400532655,4.0
A6O19PVPF8YDM,1400532655,5.0
A326VH8IUJ7JSV,1400532655,3.0
A16723ZETJAWIS,1400532655,5.0
A1I68HGX9VG1PY,1400532655,5.0
A3RZ3PXOHNYC8S,1400532655,1.0
ADE5RJ2I12LZ6,1400532655,3.0
AQMUXDDCLJSSV,1400532655,5.0
A3OKH5G69MS8D9,1400532655,4.0
A1P4XD7IORSEFN,1400532655,4.0
A2AGGWPJZODA0A,1400532655,1.0
A2Q7QOQTWLLQMA,1400532655,4.0
A3IWSCI3KCL041,1400532655,4.0
A2LHZKX1R0HW2M,1400532655,4.0
A248QWX79TFHAT,1400532655,5.0
A1B6M00USHUR6O,1400532655,5.0
A1WKUY7T0EM0GM,1400532655,5.0
A2TEAQ7XD3B11B,1400532655,5.0
A2VDIU6H955TJK,1400532655,3.0
A19CV4KEXXAA1N,1400532655,5.0
A3VI7503NDDODN,1400532655,5.0
A22RY8N8CNDF3A,1400532655,2.0
A1D3X5TOQV6FQ7,1400532655,4.0
A2FPGZXBPCLMMM,1400532655,5.0
A146H9ZF0SNKLW,1400532655,5.0
AOY9SZTMNQWAW,1400532655,2.0
A23K0A6DL5HQQ3,1400532655,5.0
A13OA6RAGTF183,1400532655,4.0
A1OPS8Q346ZPRV,1400532655,1.0
A3V1YKHR8W22X2,1400532655,4.0
A712TJ5820FAY,1400532655,5.0
A2MBKEPPUSAVUS,1400532655,5.0
A341HCMGNZCBIT,1400532655,5.0
AKLVJGUVQ0ZP1,1400532655,3.0
A160H0YEDV1DA0,1400532655,5.0
A1BZ18U2EF4FAI,1400532655,5.0
A25UWYG38UIHF6,1400532655,3.0
A1LZ2BZTMFPGI2,1400532655,5.0
ALA8RE2HDEVIK,1400532655,2.0
AFM9LKET50RZ4,1400532655,5.0
A2ZWPLINHIK3DS,1400532655,4.0
A1GWS2NJ324IY1,1400532655,2.0
A2JPY5OA6FSW0T,1400532655,5.0
A2A2M8EGBY2FV0,1400532655,4.0
ADP8ROI8NMNL2,1400532655,5.0
A23UZA419K52A9,1400532655,5.0
ATLYYBE1OCCTO,1400532655,4.0
A1R1B3C8CFK4CZ,1400532655,3.0
A2VB2Q9DVM2K39,1400532655,5.0
AMI7NR2C7DO10,1400532655,5.0
A36CLMUHL8OBHJ,1400532655,1.0
A2N2C8O2RYL3M3,1400532655,5.0
A384P5XYDRGBCF,1400532655,3.0
A33Z318TMDAFDM,1400532655,1.0
ATEUCBITZJ5XO,1400532655,5.0
A3HPCRD9RX351S,1400532655,3.0
AFNYEP9UND180,1400532655,5.0
A3MNFT5VFJ2V0V,1400532655,1.0
A36HL8Y5NI4FR9,1400532655,5.0
A33TA4K8TO0MJH,1400532655,3.0
A29HDY49CQDCWG,1400532655,5.0
A2NSS0L3NIU6CN,1400532655,2.0
A2DXXJR0N8BXOK,1400532655,1.0
A3FPR82M4TB5S,1400532655,1.0
A2VAUN3R0OV1MB,1400532655,5.0
AWYOVVOCJIGBK,1400532655,3.0
A3LDPF5FMB782Z,140053271X,4.0
A1423HNZ15ZCQZ,140053271X,2.0
A5X3DVSN6XRJ1,140053271X,3.0
ATWC3WIN06B9A,140053271X,5.0
A13X3KB8XPS0ZX,140053271X,2.0
A37AO7DNHVKB28,140053271X,5.0
A1Q4DVABELGRQO,140053271X,5.0
A2A3HDJXDN8W47,140053271X,1.0
A3G636N0YXQA7A,140053271X,2.0
A182U5XEA20G3G,140053271X,3.0
A3REPF6Z0P8Y0Q,140053271X,5.0
A39K7R4Y1ZD5SZ,140053271X,5.0
A1MWAFR2POMHPU,140053271X,5.0
A1K9FIA48K45PD,140053271X,3.0
A1D311UPNHZTHV,140053271X,5.0
A25F2NO8JVV7WI,140053271X,5.0
A155WK4J425WSQ,140053271X,1.0
A3202C86H3AD1V,140053271X,1.0
A18NLG35HLRE41,140053271X,1.0
A24SCH81NLQW9A,140053271X,5.0
A2ZOEOGAKDKF0U,140053271X,4.0
A1MIASCYLDH24Q,140053271X,5.0
AFBHZ8QV4S61,140053271X,3.0
A21623VNZ5H1YE,140053271X,5.0
A39W1MVZ5BYPSR,140053271X,4.0
A1T8A6OCVV0UYU,140053271X,5.0
A1AQU5XF9GP4SB,140053271X,5.0
A2PNZBN5CNAHTR,140053271X,2.0
A3S9DTM7BCJS21,140053271X,5.0
A366NR0YOJ0NVZ,140053271X,5.0
ALBRTADLPHYNU,140053271X,5.0
A35O0DIWXOOS1V,140053271X,3.0
A3OMBQCLXIYH82,140053271X,4.0
A1EARN5PUVIF1S,140053271X,5.0
AZOFJX627J181,140053271X,5.0
A174P367YZ02ZE,140053271X,5.0
A3GBTXO71DJ6GO,140053271X,3.0
A34GH8QDLI43CL,140053271X,1.0
AJGIN15VFGXBG,140053271X,1.0
A20UU20K7M9ZPF,140053271X,1.0
A2QARZA980DE7S,140053271X,3.0
APFT40B3WKARC,140053271X,4.0
A85PGE2FRU7J8,140053271X,5.0
A3A9O355TNBWKK,140053271X,5.0
A18HHON17J3LH0,140053271X,5.0
AOY9SZTMNQWAW,140053271X,5.0
A168SAOQWU7A63,140053271X,2.0
A3DM8NDY4EIUP1,140053271X,3.0
ATDEJ6381GRZJ,140053271X,5.0
A2YKN8E68KVMZL,140053271X,4.0
AHKT9ALJ3T2Y3,140053271X,4.0
A3TKHAC2G7G0H1,140053271X,5.0
A22H8Y1J3EW2N8,140053271X,1.0
A1S45WQWHNQBF2,140053271X,5.0
A2QDSC731OQC3P,140053271X,5.0
AOQYN0MQVWSJR,140053271X,5.0
A3L9NGPTBJBQEL,140053271X,2.0
A3G0U8SNAL7UV8,140053271X,5.0
A14UXJ0TN7VIST,140053271X,4.0
A30HAGYXB3WZ1E,140053271X,4.0
A1R0ZOYR1ZCH6K,140053271X,5.0
A1KCTFZ4OUC6S4,140053271X,2.0
A2S33I8S9FJF7,140053271X,5.0
A2W7MB4GB7CWWF,140053271X,5.0
A3EQRG0AYCU91N,140053271X,5.0
A24KEBS6DN87Q7,140053271X,5.0
A3Q5IRZ3ZJV4P3,140053271X,2.0
A1DCNMRBNSTN59,140053271X,5.0
A1A8YLNAO5G16U,140053271X,4.0
A18ECVX2RJ7HUE,140053271X,5.0
A2VXVM93S96FHS,140053271X,4.0
A3QPWNKTUC8N2B,1400532736,5.0
AXL5F6RXDQMEW,1400532736,1.0
A1S2BTVDZV4PYD,1400532736,4.0
A1OLG8WQ4EAPMF,1400532736,2.0
A2GZBPJ1HTFM67,1400532736,5.0
A14QFQFF3ZX575,1400532736,1.0
A3A9O355TNBWKK,1400532736,5.0
A22H8Y1J3EW2N8,1400532736,1.0
A3M73KV733HBG3,1400532736,3.0
A3L9NGPTBJBQEL,1400532736,1.0
A3M7JG967UXPE1,1400532736,4.0
AUHT4M1W3G7PJ,1400532736,5.0
A3NB5CY9PWKWGD,1400532736,5.0
A1DQHS7MOVYYYA,1400599997,5.0
A2TETZJOUBQTJE,1400599997,5.0
AIW2B5CZEUTS5,1400599997,5.0
A4WCZVA328QB4,1400599997,4.0
A75MTT7XI4B02,1400599997,5.0
A1BZHVUHARTXS6,1400599997,5.0
A3K4ERDSQTN0YX,1400599997,5.0
A33ZO4XGZ09MPG,1400599997,5.0
A2ICT9A9NFH6X8,1400599997,3.0
ALUNVOQRXOZIA,1400599997,1.0
A1JAJO1BULTYMZ,1400599997,5.0
A1QS9CHFCEB3WJ,1400599997,1.0
AJIEYYB8CT9D,1400599997,5.0
A2G0O4Y8QE10AE,1400599997,4.0
A127X09WZNT908,1400599997,5.0
A2C4O93BXM5ROE,1400599997,5.0
A44UKZE6XEV9,1400599997,5.0
A2ICKE6A3MJMM5,1400599997,2.0
A1RR8ZVMBHQFIJ,1400599997,1.0
A2OKCS5234ZV7S,1400599997,5.0
A42YG78Z1GBBD,1400599997,5.0
A20X3J5AMM7FHE,1400599997,3.0
A105AZN9C8UAOJ,1400599997,5.0
A3OKH5G69MS8D9,1400599997,3.0
A1BDZE0TP6L492,1400599997,3.0
A2IAD8XA81CQWQ,1400599997,3.0
A2YCEKVUN1W5F1,1400599997,4.0
ANEUPVXP9GKJQ,1400599997,5.0
A13HUHXEQPX3YI,1400599997,5.0
A1263RB8HKHD76,1400599997,5.0
A19N3S7CBSU6O7,1400599997,5.0
AOKC4MRKH1UON,1400599997,5.0
ATIOA4WH6UE1C,1400599997,5.0
A2TDEHV2JAV4VS,1400599997,4.0
A2KV9CT1CGLC1E,1400599997,4.0
A2EJPGQV89WOTD,1400599997,1.0
APWARS0L4QGPC,1400599997,1.0
A343QC2O211PHA,1400599997,1.0
A2U4Z76U7DF68,1400599997,3.0
A3G7BEJJCPD6DS,1400599997,4.0
A2JXS1JII6SAUD,1400599997,5.0
AUTNL9E3MTR4M,1400698987,5.0
A1A92O8IVVHW3Q,1400698987,5.0
A3LDPF5FMB782Z,1400698987,4.0
A3IYSOTP3HA77N,1400698987,5.0
A1XTQULERNAFQ,1400698987,5.0
A3NAJLO81N0SEY,1400698987,2.0
A34ZFS8Z5ISLQR,1400698987,2.0
A13X3KB8XPS0ZX,1400698987,1.0
A35SB5XA89HR41,1400698987,5.0
A1U8BMNVUVNXW7,1400698987,5.0
